obj,rel,sbj
501,3,545
501,3,585
501,3,588
501,3,589
501,3,591
501,3,599
501,3,624
502,3,504
502,3,510
502,3,527
502,3,532
502,3,554
502,3,568
502,3,572
502,3,616
502,3,621
502,3,647
502,3,656
503,3,512
503,3,514
503,3,563
503,3,571
503,3,580
503,3,596
503,3,600
503,3,653
504,3,510
504,3,525
504,3,527
504,3,532
504,3,568
504,3,572
504,3,616
504,3,621
504,3,647
504,3,656
505,3,537
505,3,539
505,3,545
505,3,585
505,3,589
505,3,591
505,3,599
506,3,508
506,3,519
506,3,520
506,3,523
506,3,547
506,3,555
506,3,560
506,3,573
506,3,604
506,3,608
506,3,619
506,3,639
506,3,645
506,3,658
507,3,518
507,3,522
507,3,542
507,3,583
507,3,594
507,3,597
507,3,598
507,3,606
507,3,609
507,3,614
507,3,620
507,3,629
507,3,632
507,3,634
507,3,644
507,3,650
507,3,657
508,3,519
508,3,520
508,3,523
508,3,547
508,3,555
508,3,559
508,3,560
508,3,573
508,3,604
508,3,608
508,3,619
508,3,639
508,3,645
508,3,658
509,3,511
509,3,515
509,3,526
509,3,530
509,3,533
509,3,570
509,3,579
509,3,593
509,3,595
509,3,617
509,3,633
509,3,642
509,3,654
510,3,527
510,3,532
510,3,554
510,3,568
510,3,572
510,3,616
510,3,621
510,3,647
510,3,656
511,3,515
511,3,526
511,3,530
511,3,533
511,3,544
511,3,570
511,3,579
511,3,595
511,3,633
511,3,642
511,3,654
512,3,514
512,3,563
512,3,571
512,3,580
512,3,596
512,3,600
512,3,653
513,3,551
513,3,561
513,3,567
513,3,615
513,3,652
514,3,529
514,3,557
514,3,563
514,3,571
514,3,580
514,3,582
514,3,596
514,3,600
514,3,601
514,3,603
514,3,653
515,3,526
515,3,530
515,3,533
515,3,570
515,3,576
515,3,579
515,3,593
515,3,595
515,3,605
515,3,617
515,3,633
515,3,642
516,3,525
516,3,532
516,3,540
516,3,558
516,3,569
516,3,583
516,3,609
516,3,614
516,3,621
516,3,623
516,3,641
516,3,646
516,3,657
517,3,524
517,3,528
517,3,531
517,3,534
517,3,539
517,3,562
517,3,565
517,3,566
517,3,577
517,3,585
517,3,586
517,3,587
517,3,588
517,3,612
517,3,613
517,3,624
517,3,625
517,3,626
517,3,640
517,3,643
518,3,522
518,3,542
518,3,583
518,3,594
518,3,597
518,3,598
518,3,606
518,3,609
518,3,620
518,3,629
518,3,634
518,3,644
518,3,650
518,3,657
519,3,520
519,3,523
519,3,547
519,3,555
519,3,559
519,3,560
519,3,573
519,3,604
519,3,619
519,3,639
519,3,645
519,3,658
520,3,523
520,3,547
520,3,555
520,3,560
520,3,573
520,3,587
520,3,604
520,3,608
520,3,619
520,3,625
520,3,631
520,3,639
520,3,645
520,3,658
521,3,544
521,3,567
521,3,592
521,3,627
522,3,542
522,3,594
522,3,597
522,3,598
522,3,606
522,3,609
522,3,620
522,3,629
522,3,634
522,3,644
522,3,650
523,3,547
523,3,555
523,3,560
523,3,573
523,3,587
523,3,608
523,3,619
523,3,625
523,3,631
523,3,639
523,3,645
523,3,658
524,3,528
524,3,531
524,3,539
524,3,545
524,3,562
524,3,565
524,3,566
524,3,577
524,3,585
524,3,586
524,3,588
524,3,612
524,3,613
524,3,624
524,3,640
524,3,643
525,3,527
525,3,532
525,3,540
525,3,558
525,3,568
525,3,569
525,3,621
525,3,641
525,3,647
526,3,530
526,3,533
526,3,570
526,3,579
526,3,595
526,3,617
526,3,633
526,3,642
526,3,654
527,3,532
527,3,568
527,3,572
527,3,616
527,3,621
527,3,641
527,3,647
527,3,656
528,3,531
528,3,534
528,3,539
528,3,556
528,3,562
528,3,565
528,3,566
528,3,577
528,3,585
528,3,586
528,3,587
528,3,588
528,3,612
528,3,613
528,3,624
528,3,625
528,3,640
528,3,643
529,3,535
529,3,557
529,3,564
529,3,571
529,3,582
529,3,584
529,3,600
529,3,601
529,3,603
529,3,618
529,3,651
529,3,655
529,3,659
529,3,660
530,3,533
530,3,570
530,3,576
530,3,579
530,3,593
530,3,595
530,3,605
530,3,617
530,3,633
530,3,642
531,3,534
531,3,539
531,3,556
531,3,562
531,3,565
531,3,566
531,3,577
531,3,585
531,3,586
531,3,587
531,3,588
531,3,612
531,3,613
531,3,624
531,3,625
531,3,631
531,3,640
531,3,643
532,3,540
532,3,558
532,3,568
532,3,569
532,3,621
532,3,641
532,3,647
533,3,570
533,3,576
533,3,579
533,3,593
533,3,595
533,3,605
533,3,617
533,3,633
533,3,642
534,3,556
534,3,562
534,3,565
534,3,566
534,3,577
534,3,587
534,3,608
534,3,612
534,3,613
534,3,625
534,3,631
534,3,640
534,3,643
535,3,557
535,3,564
535,3,571
535,3,582
535,3,584
535,3,600
535,3,601
535,3,618
535,3,651
535,3,655
535,3,659
535,3,660
536,3,549
536,3,553
536,3,554
536,3,635
537,3,539
537,3,545
537,3,585
537,3,589
537,3,591
537,3,599
539,3,545
539,3,566
539,3,585
539,3,588
539,3,591
539,3,624
540,3,558
540,3,569
540,3,614
540,3,621
540,3,641
540,3,646
541,3,543
541,3,596
542,3,569
542,3,583
542,3,594
542,3,597
542,3,609
542,3,614
542,3,620
542,3,623
542,3,629
542,3,632
542,3,634
542,3,644
542,3,646
542,3,657
543,3,596
544,3,592
544,3,654
545,3,585
545,3,588
545,3,589
545,3,591
545,3,599
545,3,624
546,3,556
546,3,625
547,3,560
547,3,573
547,3,608
547,3,619
547,3,631
547,3,639
547,3,645
547,3,658
548,3,638
549,3,553
550,3,551
550,3,552
551,3,552
551,3,561
551,3,615
551,3,652
552,3,615
553,3,554
553,3,616
553,3,635
553,3,656
554,3,568
554,3,572
554,3,616
554,3,635
554,3,647
554,3,656
555,3,560
555,3,573
555,3,604
555,3,610
555,3,619
555,3,622
555,3,639
555,3,645
555,3,658
556,3,562
556,3,565
556,3,566
556,3,577
556,3,587
556,3,608
556,3,613
556,3,625
556,3,631
556,3,643
557,3,564
557,3,571
557,3,580
557,3,582
557,3,584
557,3,600
557,3,601
557,3,603
557,3,618
557,3,651
557,3,655
557,3,659
557,3,660
558,3,569
558,3,583
558,3,614
558,3,621
558,3,623
558,3,641
558,3,646
558,3,657
560,3,573
560,3,604
560,3,608
560,3,619
560,3,631
560,3,639
560,3,645
560,3,658
561,3,567
561,3,627
561,3,652
562,3,565
562,3,566
562,3,577
562,3,587
562,3,608
562,3,612
562,3,613
562,3,624
562,3,625
562,3,631
562,3,640
562,3,643
563,3,580
563,3,596
563,3,653
564,3,571
564,3,582
564,3,584
564,3,600
564,3,601
564,3,603
564,3,618
564,3,651
564,3,655
564,3,659
564,3,660
565,3,566
565,3,577
565,3,586
565,3,587
565,3,588
565,3,612
565,3,613
565,3,624
565,3,625
565,3,640
565,3,643
566,3,577
566,3,585
566,3,586
566,3,587
566,3,588
566,3,612
566,3,613
566,3,624
566,3,625
566,3,626
566,3,640
566,3,643
567,3,592
567,3,627
567,3,652
568,3,572
568,3,616
568,3,621
568,3,647
568,3,656
569,3,583
569,3,609
569,3,614
569,3,623
569,3,629
569,3,632
569,3,641
569,3,644
569,3,646
569,3,657
570,3,579
570,3,593
570,3,595
570,3,617
570,3,633
570,3,642
570,3,654
571,3,580
571,3,582
571,3,584
571,3,596
571,3,600
571,3,601
571,3,603
571,3,618
571,3,651
571,3,655
571,3,659
572,3,616
572,3,621
572,3,647
572,3,656
573,3,604
573,3,619
573,3,639
573,3,645
573,3,658
576,3,595
576,3,605
576,3,610
576,3,617
576,3,622
576,3,633
577,3,587
577,3,608
577,3,612
577,3,613
577,3,624
577,3,625
577,3,631
577,3,640
577,3,643
579,3,593
579,3,595
579,3,617
579,3,633
579,3,642
579,3,654
580,3,582
580,3,596
580,3,600
580,3,601
580,3,653
582,3,584
582,3,600
582,3,601
582,3,603
582,3,618
582,3,651
582,3,655
582,3,659
582,3,660
583,3,594
583,3,609
583,3,614
583,3,620
583,3,623
583,3,629
583,3,632
583,3,634
583,3,641
583,3,644
583,3,646
583,3,657
584,3,600
584,3,601
584,3,603
584,3,618
584,3,651
584,3,655
584,3,659
584,3,660
585,3,588
585,3,591
585,3,624
586,3,588
586,3,612
586,3,613
586,3,624
586,3,643
587,3,608
587,3,612
587,3,613
587,3,625
587,3,631
587,3,640
587,3,643
587,3,645
588,3,613
588,3,624
588,3,640
588,3,643
589,3,591
589,3,599
591,3,599
592,3,627
593,3,595
593,3,617
593,3,633
594,3,597
594,3,598
594,3,606
594,3,609
594,3,620
594,3,629
594,3,632
594,3,634
594,3,644
594,3,650
594,3,657
595,3,605
595,3,610
595,3,617
595,3,622
595,3,633
595,3,642
596,3,600
596,3,653
597,3,598
597,3,606
597,3,609
597,3,620
597,3,629
597,3,632
597,3,634
597,3,644
597,3,650
598,3,606
598,3,620
598,3,634
598,3,650
600,3,601
600,3,603
600,3,618
600,3,655
600,3,659
601,3,603
601,3,618
601,3,651
601,3,655
601,3,659
601,3,660
603,3,618
603,3,651
603,3,655
603,3,659
604,3,610
604,3,619
604,3,622
604,3,639
604,3,645
605,3,610
605,3,619
605,3,622
606,3,620
606,3,629
606,3,634
606,3,644
606,3,650
608,3,612
608,3,613
608,3,625
608,3,631
608,3,645
608,3,658
609,3,614
609,3,620
609,3,623
609,3,629
609,3,632
609,3,634
609,3,641
609,3,644
609,3,646
609,3,657
610,3,619
610,3,622
610,3,639
612,3,613
612,3,624
612,3,625
612,3,631
612,3,640
612,3,643
613,3,624
613,3,625
613,3,631
613,3,640
613,3,643
614,3,620
614,3,623
614,3,629
614,3,632
614,3,641
614,3,644
614,3,646
614,3,657
615,3,652
616,3,621
616,3,635
616,3,647
616,3,656
617,3,633
617,3,642
618,3,651
618,3,655
618,3,659
618,3,660
619,3,622
619,3,639
619,3,645
619,3,658
620,3,629
620,3,632
620,3,634
620,3,644
620,3,650
620,3,657
621,3,641
621,3,647
621,3,656
622,3,639
623,3,629
623,3,632
623,3,641
623,3,646
623,3,657
624,3,640
624,3,643
625,3,631
625,3,640
625,3,643
629,3,632
629,3,634
629,3,644
629,3,646
629,3,657
631,3,640
631,3,643
631,3,645
631,3,658
632,3,644
632,3,657
633,3,642
633,3,654
634,3,644
634,3,650
635,3,656
639,3,645
639,3,658
640,3,643
641,3,646
641,3,657
642,3,654
644,3,646
644,3,650
644,3,657
645,3,658
646,3,657
647,3,656
651,3,655
651,3,659
651,3,660
655,3,659
655,3,660
659,3,660
661,2,665
661,2,667
661,2,669
661,2,672
661,2,673
661,2,674
661,2,679
661,2,680
661,2,689
661,2,690
661,2,694
661,2,702
661,2,705
661,2,710
661,2,713
661,2,727
661,2,728
661,2,730
661,2,733
661,2,735
661,2,758
661,2,760
661,2,768
661,2,781
661,2,782
661,2,786
661,2,789
661,2,790
661,2,793
661,2,794
661,2,797
661,2,798
661,2,803
661,2,804
661,2,815
661,2,817
661,2,824
661,2,825
661,2,829
661,2,830
661,2,835
661,2,839
661,2,841
662,2,685
662,2,692
662,2,707
662,2,784
662,2,801
663,2,665
663,2,669
663,2,672
663,2,673
663,2,690
663,2,692
663,2,694
663,2,702
663,2,705
663,2,710
663,2,713
663,2,727
663,2,730
663,2,760
663,2,762
663,2,781
663,2,789
663,2,793
663,2,794
663,2,798
663,2,803
663,2,804
663,2,815
663,2,829
664,2,699
664,2,720
664,2,762
664,2,795
664,2,830
664,2,841
665,2,667
665,2,669
665,2,672
665,2,673
665,2,674
665,2,679
665,2,680
665,2,681
665,2,685
665,2,689
665,2,690
665,2,692
665,2,694
665,2,696
665,2,702
665,2,705
665,2,710
665,2,713
665,2,723
665,2,724
665,2,727
665,2,728
665,2,730
665,2,732
665,2,733
665,2,747
665,2,749
665,2,752
665,2,760
665,2,763
665,2,768
665,2,773
665,2,781
665,2,782
665,2,786
665,2,789
665,2,790
665,2,793
665,2,794
665,2,798
665,2,803
665,2,804
665,2,815
665,2,817
665,2,818
665,2,824
665,2,829
665,2,830
665,2,831
665,2,835
665,2,836
665,2,839
665,2,842
665,2,844
667,2,669
667,2,673
667,2,674
667,2,680
667,2,690
667,2,691
667,2,692
667,2,702
667,2,705
667,2,713
667,2,718
667,2,727
667,2,730
667,2,758
667,2,760
667,2,769
667,2,773
667,2,777
667,2,781
667,2,782
667,2,789
667,2,790
667,2,791
667,2,793
667,2,794
667,2,797
667,2,803
667,2,804
667,2,811
667,2,817
667,2,824
667,2,835
667,2,839
667,2,844
668,2,771
668,2,816
669,2,672
669,2,674
669,2,679
669,2,680
669,2,681
669,2,689
669,2,690
669,2,691
669,2,692
669,2,694
669,2,702
669,2,705
669,2,710
669,2,711
669,2,713
669,2,727
669,2,728
669,2,730
669,2,733
669,2,735
669,2,749
669,2,760
669,2,769
669,2,773
669,2,777
669,2,781
669,2,782
669,2,789
669,2,790
669,2,793
669,2,794
669,2,798
669,2,803
669,2,804
669,2,815
669,2,817
669,2,821
669,2,824
669,2,829
669,2,830
669,2,831
669,2,835
669,2,839
669,2,841
672,2,674
672,2,678
672,2,679
672,2,680
672,2,685
672,2,689
672,2,690
672,2,692
672,2,694
672,2,702
672,2,710
672,2,711
672,2,713
672,2,718
672,2,732
672,2,760
672,2,763
672,2,777
672,2,781
672,2,782
672,2,789
672,2,790
672,2,798
672,2,803
672,2,804
672,2,815
672,2,824
672,2,829
672,2,831
672,2,839
673,2,674
673,2,690
673,2,691
673,2,694
673,2,702
673,2,705
673,2,726
673,2,727
673,2,730
673,2,760
673,2,768
673,2,781
673,2,789
673,2,790
673,2,793
673,2,797
673,2,811
673,2,817
673,2,818
673,2,824
673,2,829
673,2,835
673,2,839
673,2,844
674,2,679
674,2,680
674,2,690
674,2,692
674,2,694
674,2,702
674,2,718
674,2,760
674,2,763
674,2,781
674,2,790
674,2,797
674,2,800
674,2,803
674,2,804
674,2,815
674,2,817
674,2,844
675,2,711
675,2,754
675,2,770
675,2,779
675,2,782
675,2,821
675,2,835
675,2,839
675,2,842
678,2,680
678,2,699
678,2,702
678,2,704
678,2,711
678,2,763
678,2,784
678,2,789
678,2,790
678,2,801
679,2,680
679,2,689
679,2,690
679,2,691
679,2,694
679,2,702
679,2,705
679,2,710
679,2,711
679,2,713
679,2,723
679,2,727
679,2,728
679,2,730
679,2,733
679,2,735
679,2,747
679,2,749
679,2,763
679,2,768
679,2,769
679,2,777
679,2,781
679,2,782
679,2,789
679,2,790
679,2,793
679,2,794
679,2,798
679,2,803
679,2,804
679,2,815
679,2,824
679,2,835
679,2,836
679,2,839
679,2,842
680,2,681
680,2,683
680,2,685
680,2,690
680,2,691
680,2,692
680,2,694
680,2,702
680,2,705
680,2,710
680,2,713
680,2,718
680,2,720
680,2,723
680,2,724
680,2,727
680,2,730
680,2,733
680,2,735
680,2,743
680,2,749
680,2,758
680,2,762
680,2,763
680,2,773
680,2,781
680,2,782
680,2,786
680,2,789
680,2,790
680,2,793
680,2,794
680,2,797
680,2,798
680,2,800
680,2,803
680,2,804
680,2,815
680,2,817
680,2,818
680,2,824
680,2,825
680,2,829
680,2,830
680,2,831
680,2,839
680,2,841
680,2,842
680,2,844
681,2,689
681,2,705
681,2,710
681,2,713
681,2,723
681,2,733
681,2,773
681,2,777
681,2,781
681,2,782
681,2,793
681,2,794
681,2,804
681,2,815
681,2,824
681,2,829
681,2,830
681,2,831
681,2,841
682,2,736
683,2,754
683,2,765
683,2,802
684,2,718
684,2,720
684,2,795
684,2,800
684,2,818
684,2,841
685,2,690
685,2,694
685,2,702
685,2,710
685,2,713
685,2,716
685,2,718
685,2,723
685,2,763
685,2,784
685,2,798
685,2,800
685,2,830
685,2,831
689,2,691
689,2,711
689,2,724
689,2,733
689,2,749
689,2,752
689,2,760
689,2,763
689,2,773
689,2,779
689,2,781
689,2,782
689,2,790
689,2,793
689,2,794
689,2,797
689,2,804
689,2,815
689,2,824
689,2,829
689,2,830
689,2,831
689,2,839
689,2,843
690,2,691
690,2,692
690,2,694
690,2,696
690,2,702
690,2,705
690,2,710
690,2,713
690,2,727
690,2,728
690,2,730
690,2,733
690,2,735
690,2,747
690,2,749
690,2,758
690,2,760
690,2,768
690,2,773
690,2,777
690,2,781
690,2,782
690,2,789
690,2,790
690,2,793
690,2,794
690,2,797
690,2,798
690,2,803
690,2,804
690,2,813
690,2,815
690,2,817
690,2,818
690,2,824
690,2,825
690,2,829
690,2,830
690,2,831
690,2,835
690,2,836
690,2,839
690,2,841
690,2,844
691,2,702
691,2,705
691,2,711
691,2,727
691,2,730
691,2,733
691,2,735
691,2,743
691,2,777
691,2,782
691,2,789
691,2,790
691,2,793
691,2,798
691,2,803
691,2,804
691,2,811
691,2,817
691,2,824
691,2,835
691,2,839
691,2,841
691,2,842
692,2,710
692,2,724
692,2,730
692,2,749
692,2,773
692,2,781
692,2,782
692,2,784
692,2,786
692,2,798
692,2,803
692,2,804
692,2,817
692,2,830
692,2,839
692,2,844
693,2,721
693,2,791
694,2,702
694,2,705
694,2,719
694,2,727
694,2,730
694,2,760
694,2,781
694,2,782
694,2,789
694,2,790
694,2,793
694,2,797
694,2,798
694,2,804
694,2,815
694,2,839
696,2,711
696,2,782
696,2,787
696,2,830
696,2,839
696,2,844
699,2,703
699,2,706
699,2,718
699,2,721
699,2,758
699,2,795
699,2,801
699,2,816
699,2,817
699,2,844
700,2,761
701,2,704
701,2,732
701,2,763
701,2,784
701,2,785
701,2,843
702,2,705
702,2,710
702,2,713
702,2,727
702,2,730
702,2,733
702,2,735
702,2,760
702,2,769
702,2,777
702,2,781
702,2,782
702,2,786
702,2,789
702,2,790
702,2,793
702,2,794
702,2,797
702,2,798
702,2,800
702,2,803
702,2,804
702,2,815
702,2,817
702,2,824
702,2,825
702,2,829
702,2,835
702,2,839
702,2,841
702,2,844
703,2,758
703,2,801
703,2,804
703,2,844
704,2,784
705,2,713
705,2,723
705,2,727
705,2,730
705,2,733
705,2,735
705,2,760
705,2,769
705,2,777
705,2,781
705,2,782
705,2,789
705,2,790
705,2,793
705,2,794
705,2,797
705,2,798
705,2,803
705,2,804
705,2,815
705,2,817
705,2,818
705,2,824
705,2,829
705,2,835
705,2,839
705,2,841
705,2,842
707,2,718
709,2,774
710,2,713
710,2,718
710,2,723
710,2,728
710,2,733
710,2,747
710,2,749
710,2,773
710,2,781
710,2,784
710,2,789
710,2,798
710,2,803
710,2,804
710,2,815
710,2,825
710,2,829
710,2,830
710,2,836
711,2,728
711,2,743
711,2,763
711,2,770
711,2,777
711,2,782
711,2,798
711,2,821
711,2,824
711,2,839
711,2,842
713,2,718
713,2,720
713,2,723
713,2,727
713,2,728
713,2,733
713,2,735
713,2,747
713,2,749
713,2,758
713,2,768
713,2,773
713,2,781
713,2,782
713,2,786
713,2,789
713,2,794
713,2,798
713,2,803
713,2,804
713,2,815
713,2,816
713,2,817
713,2,818
713,2,824
713,2,825
713,2,829
713,2,830
713,2,836
713,2,841
713,2,844
716,2,778
716,2,818
716,2,831
718,2,720
718,2,721
718,2,723
718,2,758
718,2,762
718,2,773
718,2,781
718,2,803
718,2,804
718,2,816
718,2,830
719,2,758
719,2,761
719,2,771
720,2,723
720,2,735
720,2,758
720,2,761
720,2,762
720,2,763
720,2,792
720,2,794
720,2,795
720,2,804
720,2,816
720,2,841
721,2,758
721,2,791
721,2,816
721,2,820
723,2,733
723,2,735
723,2,749
723,2,761
723,2,773
723,2,778
723,2,781
723,2,798
723,2,804
723,2,817
723,2,818
723,2,830
724,2,763
724,2,768
724,2,786
724,2,794
724,2,818
724,2,821
724,2,835
724,2,839
727,2,730
727,2,733
727,2,760
727,2,777
727,2,781
727,2,786
727,2,789
727,2,790
727,2,793
727,2,794
727,2,797
727,2,798
727,2,803
727,2,804
727,2,811
727,2,815
727,2,817
727,2,824
727,2,829
727,2,835
727,2,839
727,2,842
728,2,730
728,2,733
728,2,747
728,2,749
728,2,768
728,2,769
728,2,773
728,2,777
728,2,778
728,2,781
728,2,789
728,2,798
728,2,803
728,2,830
728,2,835
728,2,836
728,2,839
728,2,844
729,2,753
730,2,733
730,2,747
730,2,754
730,2,760
730,2,768
730,2,777
730,2,781
730,2,782
730,2,786
730,2,789
730,2,790
730,2,793
730,2,794
730,2,798
730,2,803
730,2,804
730,2,815
730,2,817
730,2,824
730,2,829
730,2,835
730,2,836
730,2,839
730,2,841
730,2,842
732,2,773
732,2,781
732,2,829
732,2,830
733,2,735
733,2,749
733,2,768
733,2,769
733,2,773
733,2,777
733,2,781
733,2,782
733,2,789
733,2,790
733,2,793
733,2,794
733,2,798
733,2,803
733,2,804
733,2,815
733,2,817
733,2,818
733,2,824
733,2,829
733,2,839
733,2,841
735,2,763
735,2,794
735,2,798
735,2,803
735,2,804
735,2,818
735,2,824
735,2,841
738,2,762
738,2,816
738,2,822
740,2,844
743,2,831
747,2,749
747,2,768
747,2,769
747,2,773
747,2,778
747,2,798
747,2,830
747,2,835
747,2,836
747,2,839
747,2,844
749,2,773
749,2,778
749,2,781
749,2,786
749,2,803
749,2,817
749,2,818
749,2,830
749,2,831
749,2,836
749,2,839
751,2,771
751,2,791
752,2,830
752,2,831
754,2,821
754,2,835
754,2,839
758,2,762
758,2,794
758,2,804
758,2,816
758,2,817
758,2,825
758,2,831
758,2,841
758,2,844
760,2,769
760,2,771
760,2,777
760,2,781
760,2,782
760,2,789
760,2,790
760,2,793
760,2,794
760,2,797
760,2,815
760,2,829
760,2,835
760,2,839
760,2,844
761,2,762
761,2,763
761,2,795
761,2,800
762,2,771
762,2,794
762,2,795
762,2,816
762,2,830
763,2,768
763,2,773
763,2,787
763,2,792
763,2,794
763,2,821
763,2,825
763,2,830
763,2,839
763,2,844
764,2,844
765,2,800
765,2,801
766,2,837
768,2,769
768,2,781
768,2,789
768,2,794
768,2,797
768,2,798
768,2,815
768,2,818
768,2,825
768,2,835
768,2,836
768,2,839
768,2,843
768,2,844
769,2,777
769,2,781
769,2,790
769,2,811
769,2,821
769,2,835
769,2,836
769,2,839
769,2,842
769,2,844
770,2,821
773,2,777
773,2,781
773,2,794
773,2,804
773,2,822
773,2,824
773,2,830
773,2,836
776,2,784
776,2,785
777,2,781
777,2,782
777,2,789
777,2,790
777,2,815
777,2,817
777,2,821
777,2,824
777,2,829
777,2,839
777,2,842
778,2,806
778,2,836
778,2,839
779,2,781
779,2,790
779,2,794
779,2,812
779,2,829
779,2,839
781,2,782
781,2,786
781,2,789
781,2,790
781,2,793
781,2,794
781,2,797
781,2,798
781,2,803
781,2,804
781,2,815
781,2,817
781,2,818
781,2,824
781,2,825
781,2,829
781,2,830
781,2,831
781,2,835
781,2,839
781,2,841
781,2,844
782,2,789
782,2,790
782,2,793
782,2,794
782,2,798
782,2,803
782,2,804
782,2,815
782,2,824
782,2,829
782,2,831
782,2,835
782,2,839
782,2,841
782,2,842
784,2,801
784,2,844
786,2,803
786,2,817
786,2,825
786,2,839
787,2,813
787,2,830
788,2,819
789,2,790
789,2,793
789,2,794
789,2,797
789,2,798
789,2,803
789,2,804
789,2,815
789,2,817
789,2,818
789,2,824
789,2,825
789,2,829
789,2,831
789,2,835
789,2,839
789,2,841
789,2,842
789,2,844
790,2,793
790,2,794
790,2,797
790,2,798
790,2,803
790,2,804
790,2,811
790,2,815
790,2,817
790,2,824
790,2,825
790,2,829
790,2,835
790,2,839
790,2,841
790,2,842
791,2,817
791,2,839
793,2,794
793,2,797
793,2,798
793,2,803
793,2,804
793,2,815
793,2,824
793,2,829
793,2,842
793,2,844
794,2,797
794,2,803
794,2,804
794,2,815
794,2,816
794,2,817
794,2,818
794,2,824
794,2,825
794,2,829
794,2,835
794,2,839
794,2,841
794,2,842
794,2,844
796,2,816
797,2,804
797,2,815
797,2,817
797,2,818
797,2,844
798,2,803
798,2,804
798,2,815
798,2,824
798,2,829
798,2,835
798,2,836
798,2,839
798,2,841
798,2,842
803,2,804
803,2,815
803,2,817
803,2,824
803,2,825
803,2,829
803,2,830
803,2,841
804,2,815
804,2,817
804,2,824
804,2,829
804,2,839
804,2,841
804,2,844
815,2,824
815,2,829
815,2,839
817,2,818
817,2,824
817,2,825
817,2,829
817,2,830
817,2,835
817,2,839
817,2,842
817,2,844
818,2,830
818,2,839
818,2,843
818,2,844
821,2,835
821,2,839
822,2,839
824,2,829
824,2,839
824,2,841
824,2,842
829,2,839
829,2,841
830,2,831
830,2,836
830,2,843
830,2,844
831,2,841
831,2,844
835,2,836
835,2,839
835,2,842
836,2,839
836,2,844
839,2,842
839,2,844
661,0,0
661,0,1
661,0,2
661,0,3
661,0,4
661,0,5
662,0,3
662,0,4
662,0,5
662,0,2
662,0,0
662,0,1
663,0,6
663,0,8
663,0,9
663,0,10
663,0,11
663,0,12
663,0,14
663,0,2
663,0,0
663,0,1
663,0,15
663,0,16
663,0,17
663,0,18
663,0,19
663,0,20
663,0,21
663,0,22
663,0,23
663,0,24
663,0,25
663,0,26
663,0,27
663,0,28
663,0,29
663,0,30
663,0,31
663,0,32
663,0,33
663,0,34
663,0,35
663,0,36
663,0,37
663,0,38
663,0,39
663,0,40
663,0,41
663,0,42
663,0,43
663,0,44
663,0,46
663,0,47
663,0,48
663,0,3
663,0,5
663,0,4
663,0,49
663,0,50
663,0,51
663,0,52
663,0,53
663,0,54
663,0,55
663,0,56
663,0,57
663,0,58
663,0,59
663,0,60
663,0,61
663,0,62
663,0,63
663,0,64
663,0,65
663,0,66
663,0,67
663,0,68
663,0,69
663,0,70
663,0,71
663,0,72
663,0,73
663,0,74
663,0,75
663,0,76
663,0,77
663,0,78
663,0,79
663,0,80
663,0,81
663,0,82
663,0,83
663,0,84
663,0,85
663,0,86
663,0,87
663,0,88
663,0,89
663,0,90
663,0,91
664,0,92
664,0,35
664,0,36
664,0,37
664,0,38
664,0,2
664,0,0
664,0,1
664,0,3
664,0,4
664,0,5
661,0,92
661,0,35
661,0,36
661,0,37
661,0,38
661,0,31
664,0,34
665,0,34
666,0,34
667,0,31
668,0,31
669,0,31
670,0,31
662,0,31
662,0,92
662,0,35
662,0,36
662,0,37
662,0,38
671,0,107
668,0,107
668,0,108
672,0,109
668,0,110
668,0,111
668,0,112
673,0,113
674,0,114
668,0,115
668,0,116
668,0,117
668,0,118
668,0,114
673,0,108
673,0,117
673,0,118
673,0,114
668,0,119
668,0,120
668,0,121
668,0,122
668,0,123
668,0,124
675,0,138
676,0,139
676,0,140
677,0,140
678,0,144
662,0,145
679,0,146
679,0,147
679,0,148
680,0,149
680,0,150
680,0,151
680,0,152
680,0,148
681,0,153
680,0,153
682,0,153
679,0,153
679,0,150
681,0,148
662,0,154
685,0,213
662,0,215
662,0,216
662,0,231
662,0,232
662,0,233
662,0,234
662,0,235
662,0,236
662,0,237
687,0,238
687,0,239
689,0,240
690,0,241
691,0,242
689,0,243
692,0,243
692,0,244
692,0,245
692,0,246
692,0,247
692,0,248
692,0,249
692,0,250
692,0,251
692,0,252
693,0,243
693,0,244
693,0,245
693,0,246
693,0,247
693,0,248
693,0,249
693,0,250
693,0,251
693,0,252
692,0,253
689,0,253
662,0,265
690,0,272
694,0,272
694,0,273
694,0,271
694,0,266
694,0,267
694,0,268
694,0,269
694,0,270
694,0,274
694,0,275
692,0,275
692,0,313
692,0,314
692,0,315
690,0,316
690,0,313
690,0,317
690,0,319
690,0,320
696,0,324
682,0,373
682,0,374
780,0,373
780,0,374
811,0,389
811,0,390
697,0,393
698,0,408
699,0,408
665,0,414
665,0,415
665,0,416
662,0,417
662,0,418
662,0,419
663,0,421
661,0,421
700,0,422
662,0,423
700,0,424
680,0,480
680,0,481
680,0,482
679,0,481
668,0,506
668,0,507
668,0,508
668,0,509
668,0,510
668,0,511
701,0,541
702,0,541
702,0,542
701,0,543
663,0,544
700,0,544
703,0,544
662,0,544
663,0,549
703,0,550
703,0,545
703,0,546
703,0,547
703,0,548
685,0,568
685,0,569
667,0,578
667,0,579
700,0,578
700,0,579
665,0,580
668,0,596
667,0,596
